recording_id,speaker,audio_path,y_true,score,n_segments,mode,split,threshold,predicted_label,best_speaker,class_name,is_error,signed_margin,abs_margin
sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0011,sp5731,,0,0.36273640394210815,,prototype,train,0.86,0,p232,not_allow,False,-0.49726359605789183,0.49726359605789183
sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0023,sp5731,,0,0.16849762201309204,,prototype,train,0.86,0,p232,not_allow,False,-0.691502377986908,0.691502377986908
sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0012,sp5740,,0,0.16248354315757751,,prototype,train,0.86,0,p232,not_allow,False,-0.6975164568424225,0.6975164568424225
sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0028,sp5740,,0,0.25928521156311035,,prototype,train,0.86,0,p232,not_allow,False,-0.6007147884368896,0.6007147884368896
sp5789__Lab41-SRI-VOiCES-src-sp5789-ch057158-sg0008,sp5789,,0,0.482345849275589,,prototype,train,0.86,0,p232,not_allow,False,-0.377654150724411,0.377654150724411
sp5789__Lab41-SRI-VOiCES-src-sp5789-ch057195-sg0025,sp5789,,0,0.7403441667556763,,prototype,train,0.86,0,p232,not_allow,False,-0.11965583324432372,0.11965583324432372
sp5802__Lab41-SRI-VOiCES-src-sp5802-ch066347-sg0015,sp5802,,0,0.3879668116569519,,prototype,train,0.86,0,p232,not_allow,False,-0.4720331883430481,0.4720331883430481
sp5802__Lab41-SRI-VOiCES-src-sp5802-ch076043-sg0002,sp5802,,0,0.4626225233078003,,prototype,train,0.86,0,p232,not_allow,False,-0.3973774766921997,0.3973774766921997
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045,sp5868,,0,0.24485965073108673,,prototype,train,0.86,0,p232,not_allow,False,-0.6151403492689133,0.6151403492689133
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015,sp5868,,0,0.2410329282283783,,prototype,train,0.86,0,p232,not_allow,False,-0.6189670717716217,0.6189670717716217
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027,sp6080,,0,0.32052677869796753,,prototype,train,0.86,0,p232,not_allow,False,-0.5394732213020325,0.5394732213020325
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029,sp6080,,0,0.27847737073898315,,prototype,train,0.86,0,p232,not_allow,False,-0.5815226292610168,0.5815226292610168
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029,sp6099,,0,0.2144835740327835,,prototype,train,0.86,0,p232,not_allow,False,-0.6455164259672165,0.6455164259672165
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch230928-sg0028,sp6099,,0,0.3281611204147339,,prototype,train,0.86,0,p232,not_allow,False,-0.5318388795852661,0.5318388795852661
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015,sp6272,,0,0.17504645884037018,,prototype,train,0.86,0,p232,not_allow,False,-0.6849535411596298,0.6849535411596298
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031,sp6272,,0,0.1885853260755539,,prototype,train,0.86,0,p232,not_allow,False,-0.6714146739244461,0.6714146739244461
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015,sp6385,,0,0.28134405612945557,,prototype,train,0.86,0,p232,not_allow,False,-0.5786559438705444,0.5786559438705444
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009,sp6385,,0,0.2514999508857727,,prototype,train,0.86,0,p232,not_allow,False,-0.6085000491142273,0.6085000491142273
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0045,sp6395,,0,0.42433980107307434,,prototype,train,0.86,0,p232,not_allow,False,-0.43566019892692565,0.43566019892692565
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046,sp6395,,0,0.2670811414718628,,prototype,train,0.86,0,p232,not_allow,False,-0.5929188585281372,0.5929188585281372
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008,sp6446,,0,0.19951429963111877,,prototype,train,0.86,0,p232,not_allow,False,-0.6604857003688812,0.6604857003688812
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011,sp6446,,0,0.20992493629455566,,prototype,train,0.86,0,p232,not_allow,False,-0.6500750637054443,0.6500750637054443
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013,sp6454,,0,0.268211305141449,,prototype,train,0.86,0,p232,not_allow,False,-0.591788694858551,0.591788694858551
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch120342-sg0005,sp6454,,0,0.32435327768325806,,prototype,train,0.86,0,p232,not_allow,False,-0.5356467223167419,0.5356467223167419
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021,sp6499,,0,0.2096075862646103,,prototype,train,0.86,0,p232,not_allow,False,-0.6503924137353897,0.6503924137353897
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052,sp6499,,0,0.20390133559703827,,prototype,train,0.86,0,p232,not_allow,False,-0.6560986644029617,0.6560986644029617
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004,sp6519,,0,0.2204858660697937,,prototype,train,0.86,0,p232,not_allow,False,-0.6395141339302063,0.6395141339302063
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034,sp6519,,0,0.17565244436264038,,prototype,train,0.86,0,p232,not_allow,False,-0.6843475556373596,0.6843475556373596
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000,sp6544,,0,0.6059609651565552,,prototype,train,0.86,0,p232,not_allow,False,-0.2540390348434448,0.2540390348434448
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0012,sp6544,,0,0.6592679023742676,,prototype,train,0.86,0,p232,not_allow,False,-0.2007320976257324,0.2007320976257324
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053320-sg0025,sp6550,,0,0.4284324049949646,,prototype,train,0.86,0,p232,not_allow,False,-0.4315675950050354,0.4315675950050354
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053343-sg0036,sp6550,,0,0.4041125178337097,,prototype,train,0.86,0,p232,not_allow,False,-0.45588748216629027,0.45588748216629027
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011,sp6574,,0,0.2501460313796997,,prototype,train,0.86,0,p232,not_allow,False,-0.6098539686203003,0.6098539686203003
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070756-sg0035,sp6574,,0,0.43425458669662476,,prototype,train,0.86,0,p232,not_allow,False,-0.42574541330337523,0.42574541330337523
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021,sp6643,,0,0.1751980036497116,,prototype,train,0.86,0,p232,not_allow,False,-0.6848019963502884,0.6848019963502884
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009,sp6643,,0,0.10775470733642578,,prototype,train,0.86,0,p232,not_allow,False,-0.7522452926635742,0.7522452926635742
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037,sp6788,,0,0.3487088084220886,,prototype,train,0.86,0,p232,not_allow,False,-0.5112911915779114,0.5112911915779114
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch111574-sg0011,sp6788,,0,0.5941010117530823,,prototype,train,0.86,0,p232,not_allow,False,-0.2658989882469177,0.2658989882469177
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007,sp6848,,0,0.3518916368484497,,prototype,train,0.86,0,p232,not_allow,False,-0.5081083631515503,0.5081083631515503
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018,sp6848,,0,0.49144446849823,,prototype,train,0.86,0,p232,not_allow,False,-0.36855553150177,0.36855553150177
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031,sp6895,,0,0.2513273358345032,,prototype,train,0.86,0,p232,not_allow,False,-0.6086726641654968,0.6086726641654968
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009,sp6895,,0,0.22583690285682678,,prototype,train,0.86,0,p232,not_allow,False,-0.6341630971431732,0.6341630971431732
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022,sp7061,,0,0.15073063969612122,,prototype,train,0.86,0,p232,not_allow,False,-0.7092693603038788,0.7092693603038788
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040,sp7061,,0,0.2139829397201538,,prototype,train,0.86,0,p232,not_allow,False,-0.6460170602798462,0.6460170602798462
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch007763-sg0027,sp7148,,0,0.4176258444786072,,prototype,train,0.86,0,p232,not_allow,False,-0.4423741555213928,0.4423741555213928
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch082991-sg0029,sp7148,,0,0.42679494619369507,,prototype,train,0.86,0,p232,not_allow,False,-0.4332050538063049,0.4332050538063049
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011,sp7264,,0,0.2534278333187103,,prototype,train,0.86,0,p232,not_allow,False,-0.6065721666812897,0.6065721666812897
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024,sp7264,,0,0.23949746787548065,,prototype,train,0.86,0,p232,not_allow,False,-0.6205025321245193,0.6205025321245193
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039,sp7278,,0,0.2990720868110657,,prototype,train,0.86,0,p232,not_allow,False,-0.5609279131889343,0.5609279131889343
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029,sp7278,,0,0.15963147580623627,,prototype,train,0.86,0,p232,not_allow,False,-0.7003685241937637,0.7003685241937637
sp7437__Lab41-SRI-VOiCES-src-sp7437-ch096153-sg0008,sp7437,,0,0.4320281744003296,,prototype,train,0.86,0,p232,not_allow,False,-0.4279718255996704,0.4279718255996704
sp7437__Lab41-SRI-VOiCES-src-sp7437-ch117899-sg0005,sp7437,,0,0.323164165019989,,prototype,train,0.86,0,p232,not_allow,False,-0.536835834980011,0.536835834980011
sp7445__Lab41-SRI-VOiCES-src-sp7445-ch094522-sg0005,sp7445,,0,0.8509828448295593,,prototype,train,0.86,0,p228,not_allow,False,-0.00901715517044066,0.00901715517044066
sp7445__Lab41-SRI-VOiCES-src-sp7445-ch094526-sg0027,sp7445,,0,0.5898324251174927,,prototype,train,0.86,0,p232,not_allow,False,-0.2701675748825073,0.2701675748825073
sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099124-sg0015,sp7498,,0,0.20235206186771393,,prototype,train,0.86,0,p232,not_allow,False,-0.6576479381322861,0.6576479381322861
sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099156-sg0024,sp7498,,0,0.1645997166633606,,prototype,train,0.86,0,p232,not_allow,False,-0.6954002833366394,0.6954002833366394
sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100429-sg0030,sp7517,,0,0.2600364685058594,,prototype,train,0.86,0,p232,not_allow,False,-0.5999635314941406,0.5999635314941406
sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100442-sg0004,sp7517,,0,0.43260085582733154,,prototype,train,0.86,0,p232,not_allow,False,-0.42739914417266844,0.42739914417266844
sp7594__Lab41-SRI-VOiCES-src-sp7594-ch091192-sg0021,sp7594,,0,0.45022618770599365,,prototype,train,0.86,0,p232,not_allow,False,-0.40977381229400633,0.40977381229400633
sp7594__Lab41-SRI-VOiCES-src-sp7594-ch101832-sg0005,sp7594,,0,0.2353682965040207,,prototype,train,0.86,0,p232,not_allow,False,-0.6246317034959793,0.6246317034959793
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,,0,0.4155946969985962,,prototype,train,0.86,0,p232,not_allow,False,-0.4444053030014038,0.4444053030014038
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,,0,0.46376585960388184,,prototype,train,0.86,0,p232,not_allow,False,-0.39623414039611815,0.39623414039611815
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,,0,0.2454441487789154,,prototype,train,0.86,0,p232,not_allow,False,-0.6145558512210846,0.6145558512210846
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,,0,0.2788165807723999,,prototype,train,0.86,0,p232,not_allow,False,-0.5811834192276001,0.5811834192276001
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,,0,0.39569804072380066,,prototype,train,0.86,0,p232,not_allow,False,-0.4643019592761993,0.4643019592761993
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,,0,0.44053828716278076,,prototype,train,0.86,0,p232,not_allow,False,-0.4194617128372192,0.4194617128372192
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,,0,0.5148241519927979,,prototype,train,0.86,0,p232,not_allow,False,-0.34517584800720214,0.34517584800720214
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,,0,0.15737293660640717,,prototype,train,0.86,0,p232,not_allow,False,-0.7026270633935928,0.7026270633935928
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,,0,0.4296846389770508,,prototype,train,0.86,0,p232,not_allow,False,-0.4303153610229492,0.4303153610229492
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,,0,0.18321138620376587,,prototype,train,0.86,0,p232,not_allow,False,-0.6767886137962341,0.6767886137962341
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,,0,0.156305193901062,,prototype,train,0.86,0,p232,not_allow,False,-0.703694806098938,0.703694806098938
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,,0,0.31926071643829346,,prototype,train,0.86,0,p232,not_allow,False,-0.5407392835617065,0.5407392835617065
sp7910__Lab41-SRI-VOiCES-src-sp7910-ch105673-sg0046,sp7910,,0,0.18787434697151184,,prototype,train,0.86,0,p232,not_allow,False,-0.6721256530284881,0.6721256530284881
sp7910__Lab41-SRI-VOiCES-src-sp7910-ch294690-sg0005,sp7910,,0,0.19968901574611664,,prototype,train,0.86,0,p232,not_allow,False,-0.6603109842538833,0.6603109842538833
sp7932__Lab41-SRI-VOiCES-src-sp7932-ch093470-sg0011,sp7932,,0,0.3587411940097809,,prototype,train,0.86,0,p232,not_allow,False,-0.5012588059902191,0.5012588059902191
sp7932__Lab41-SRI-VOiCES-src-sp7932-ch278228-sg0011,sp7932,,0,0.5529784560203552,,prototype,train,0.86,0,p232,not_allow,False,-0.30702154397964476,0.30702154397964476
sp7976__Lab41-SRI-VOiCES-src-sp7976-ch105575-sg0000,sp7976,,0,0.11538279056549072,,prototype,train,0.86,0,p232,not_allow,False,-0.7446172094345093,0.7446172094345093
sp7976__Lab41-SRI-VOiCES-src-sp7976-ch110124-sg0002,sp7976,,0,0.46057966351509094,,prototype,train,0.86,0,p232,not_allow,False,-0.39942033648490904,0.39942033648490904
sp7995__Lab41-SRI-VOiCES-src-sp7995-ch276908-sg0012,sp7995,,0,0.5192936658859253,,prototype,train,0.86,0,p232,not_allow,False,-0.3407063341140747,0.3407063341140747
sp7995__Lab41-SRI-VOiCES-src-sp7995-ch280250-sg0028,sp7995,,0,0.22768017649650574,,prototype,train,0.86,0,p232,not_allow,False,-0.6323198235034942,0.6323198235034942
sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0023,sp8011,,0,0.22200517356395721,,prototype,train,0.86,0,p232,not_allow,False,-0.6379948264360428,0.6379948264360428
sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0029,sp8011,,0,0.36063694953918457,,prototype,train,0.86,0,p232,not_allow,False,-0.4993630504608154,0.4993630504608154
sp8051__Lab41-SRI-VOiCES-src-sp8051-ch118101-sg0035,sp8051,,0,0.20153279602527618,,prototype,train,0.86,0,p232,not_allow,False,-0.6584672039747238,0.6584672039747238
sp8051__Lab41-SRI-VOiCES-src-sp8051-ch295385-sg0036,sp8051,,0,0.22640295326709747,,prototype,train,0.86,0,p232,not_allow,False,-0.6335970467329025,0.6335970467329025
sp8057__Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0002,sp8057,,0,0.9002872705459595,,prototype,train,0.86,1,p228,not_allow,True,0.040287270545959486,0.040287270545959486
sp8057__Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0024,sp8057,,0,0.4503405690193176,,prototype,train,0.86,0,p232,not_allow,False,-0.40965943098068236,0.40965943098068236
sp8108__Lab41-SRI-VOiCES-src-sp8108-ch274318-sg0029,sp8108,,0,0.1673138290643692,,prototype,train,0.86,0,p232,not_allow,False,-0.6926861709356308,0.6926861709356308
sp8108__Lab41-SRI-VOiCES-src-sp8108-ch280359-sg0006,sp8108,,0,0.12459857761859894,,prototype,train,0.86,0,p232,not_allow,False,-0.735401422381401,0.735401422381401
sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114469-sg0006,sp8118,,0,0.12093015015125275,,prototype,train,0.86,0,p232,not_allow,False,-0.7390698498487472,0.7390698498487472
sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114476-sg0004,sp8118,,0,0.13387632369995117,,prototype,train,0.86,0,p232,not_allow,False,-0.7261236763000488,0.7261236763000488
sp8225__Lab41-SRI-VOiCES-src-sp8225-ch274375-sg0038,sp8225,,0,0.8581386208534241,,prototype,train,0.86,0,p232,not_allow,False,-0.0018613791465759144,0.0018613791465759144
sp8225__Lab41-SRI-VOiCES-src-sp8225-ch274376-sg0000,sp8225,,0,0.6946563720703125,,prototype,train,0.86,0,p232,not_allow,False,-0.1653436279296875,0.1653436279296875
sp8266__Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0001,sp8266,,0,0.5520549416542053,,prototype,train,0.86,0,p232,not_allow,False,-0.30794505834579466,0.30794505834579466
sp8266__Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0019,sp8266,,0,0.4205700159072876,,prototype,train,0.86,0,p232,not_allow,False,-0.4394299840927124,0.4394299840927124
sp8419__Lab41-SRI-VOiCES-src-sp8419-ch286667-sg0000,sp8419,,0,0.32061898708343506,,prototype,train,0.86,0,p232,not_allow,False,-0.5393810129165649,0.5393810129165649
sp8419__Lab41-SRI-VOiCES-src-sp8419-ch293469-sg0009,sp8419,,0,0.2631599009037018,,prototype,train,0.86,0,p232,not_allow,False,-0.5968400990962982,0.5968400990962982
sp8425__Lab41-SRI-VOiCES-src-sp8425-ch246962-sg0014,sp8425,,0,0.5216377973556519,,prototype,train,0.86,0,p232,not_allow,False,-0.33836220264434813,0.33836220264434813
sp8425__Lab41-SRI-VOiCES-src-sp8425-ch287387-sg0026,sp8425,,0,0.16754166781902313,,prototype,train,0.86,0,p232,not_allow,False,-0.6924583321809769,0.6924583321809769
sp8459__Lab41-SRI-VOiCES-src-sp8459-ch285137-sg0029,sp8459,,0,0.42259150743484497,,prototype,train,0.86,0,p232,not_allow,False,-0.437408492565155,0.437408492565155
sp8459__Lab41-SRI-VOiCES-src-sp8459-ch285173-sg0006,sp8459,,0,0.3342931866645813,,prototype,train,0.86,0,p232,not_allow,False,-0.5257068133354187,0.5257068133354187
sp8468__Lab41-SRI-VOiCES-src-sp8468-ch286673-sg0024,sp8468,,0,0.1736324429512024,,prototype,train,0.86,0,p232,not_allow,False,-0.6863675570487976,0.6863675570487976
sp8468__Lab41-SRI-VOiCES-src-sp8468-ch294887-sg0002,sp8468,,0,0.12543973326683044,,prototype,train,0.86,0,p232,not_allow,False,-0.7345602667331695,0.7345602667331695
sp8575__Lab41-SRI-VOiCES-src-sp8575-ch290349-sg0025,sp8575,,0,0.5336313843727112,,prototype,train,0.86,0,p232,not_allow,False,-0.3263686156272888,0.3263686156272888
sp8575__Lab41-SRI-VOiCES-src-sp8575-ch290351-sg0001,sp8575,,0,0.6423196792602539,,prototype,train,0.86,0,p232,not_allow,False,-0.21768032073974608,0.21768032073974608
sp8605__Lab41-SRI-VOiCES-src-sp8605-ch276939-sg0025,sp8605,,0,0.18129998445510864,,prototype,train,0.86,0,p232,not_allow,False,-0.6787000155448913,0.6787000155448913
sp8605__Lab41-SRI-VOiCES-src-sp8605-ch292138-sg0019,sp8605,,0,0.38983237743377686,,prototype,train,0.86,0,p232,not_allow,False,-0.47016762256622313,0.47016762256622313
sp8635__Lab41-SRI-VOiCES-src-sp8635-ch295756-sg0013,sp8635,,0,0.3626633286476135,,prototype,train,0.86,0,p232,not_allow,False,-0.49733667135238646,0.49733667135238646
sp8635__Lab41-SRI-VOiCES-src-sp8635-ch295761-sg0035,sp8635,,0,0.14398545026779175,,prototype,train,0.86,0,p232,not_allow,False,-0.7160145497322082,0.7160145497322082
sp8855__Lab41-SRI-VOiCES-src-sp8855-ch283228-sg0011,sp8855,,0,0.47312355041503906,,prototype,train,0.86,0,p232,not_allow,False,-0.3868764495849609,0.3868764495849609
sp8855__Lab41-SRI-VOiCES-src-sp8855-ch302395-sg0007,sp8855,,0,0.6440770030021667,,prototype,train,0.86,0,p232,not_allow,False,-0.21592299699783324,0.21592299699783324
p225__p225_001_mic1,p225,,1,0.9957565665245056,,prototype,train,0.86,1,p227,allow,False,0.13575656652450563,0.13575656652450563
p225__p225_002_mic1,p225,,1,0.9949331283569336,,prototype,train,0.86,1,p228,allow,False,0.1349331283569336,0.1349331283569336
p225__p225_004_mic1,p225,,1,0.9918661713600159,,prototype,train,0.86,1,p228,allow,False,0.13186617136001588,0.13186617136001588
p225__p225_174_mic1,p225,,1,0.9912824034690857,,prototype,train,0.86,1,p228,allow,False,0.1312824034690857,0.1312824034690857
p225__p225_175_mic1,p225,,1,0.9888801574707031,,prototype,train,0.86,1,p228,allow,False,0.12888015747070314,0.12888015747070314
p225__p225_176_mic1,p225,,1,0.9966399669647217,,prototype,train,0.86,1,p228,allow,False,0.1366399669647217,0.1366399669647217
p225__p225_179_mic1,p225,,1,0.9656466245651245,,prototype,train,0.86,1,p228,allow,False,0.10564662456512453,0.10564662456512453
p225__p225_182_mic1,p225,,1,0.9743942022323608,,prototype,train,0.86,1,p228,allow,False,0.11439420223236085,0.11439420223236085
p225__p225_191_mic1,p225,,1,0.9990741610527039,,prototype,train,0.86,1,p231,allow,False,0.13907416105270387,0.13907416105270387
p225__p225_192_mic1,p225,,1,0.9974750280380249,,prototype,train,0.86,1,p231,allow,False,0.13747502803802492,0.13747502803802492
p225__p225_193_mic2,p225,,1,0.976395845413208,,prototype,train,0.86,1,p232,allow,False,0.11639584541320802,0.11639584541320802
p225__p225_195_mic1,p225,,1,0.9968525171279907,,prototype,train,0.86,1,p231,allow,False,0.13685251712799074,0.13685251712799074
p225__p225_197_mic1,p225,,1,0.9968827962875366,,prototype,train,0.86,1,p231,allow,False,0.13688279628753663,0.13688279628753663
p225__p225_199_mic1,p225,,1,0.9912259578704834,,prototype,train,0.86,1,p232,allow,False,0.1312259578704834,0.1312259578704834
p225__p225_200_mic1,p225,,1,0.9967577457427979,,prototype,train,0.86,1,p231,allow,False,0.13675774574279786,0.13675774574279786
p225__p225_201_mic1,p225,,1,0.9895849823951721,,prototype,train,0.86,1,p228,allow,False,0.12958498239517213,0.12958498239517213
p225__p225_202_mic1,p225,,1,0.9986686110496521,,prototype,train,0.86,1,p231,allow,False,0.1386686110496521,0.1386686110496521
p225__p225_203_mic1,p225,,1,0.9975260496139526,,prototype,train,0.86,1,p231,allow,False,0.13752604961395265,0.13752604961395265
p225__p225_218_mic1,p225,,1,0.9961938858032227,,prototype,train,0.86,1,p228,allow,False,0.13619388580322267,0.13619388580322267
p225__p225_219_mic1,p225,,1,0.9962018728256226,,prototype,train,0.86,1,p231,allow,False,0.13620187282562257,0.13620187282562257
p225__p225_221_mic1,p225,,1,0.99767005443573,,prototype,train,0.86,1,p231,allow,False,0.13767005443573,0.13767005443573
p225__p225_223_mic1,p225,,1,0.9979255199432373,,prototype,train,0.86,1,p231,allow,False,0.13792551994323732,0.13792551994323732
p225__p225_224_mic1,p225,,1,0.9450191855430603,,prototype,train,0.86,1,p225,allow,False,0.08501918554306032,0.08501918554306032
p225__p225_225_mic1,p225,,1,0.9990814924240112,,prototype,train,0.86,1,p231,allow,False,0.13908149242401124,0.13908149242401124
p225__p225_238_mic2,p225,,1,0.9980780482292175,,prototype,train,0.86,1,p227,allow,False,0.13807804822921754,0.13807804822921754
p225__p225_239_mic1,p225,,1,0.9920107126235962,,prototype,train,0.86,1,p231,allow,False,0.1320107126235962,0.1320107126235962
p225__p225_240_mic1,p225,,1,0.9921799898147583,,prototype,train,0.86,1,p225,allow,False,0.13217998981475831,0.13217998981475831
p225__p225_241_mic1,p225,,1,0.9872457981109619,,prototype,train,0.86,1,p228,allow,False,0.12724579811096193,0.12724579811096193
p225__p225_242_mic1,p225,,1,0.9161086678504944,,prototype,train,0.86,1,p225,allow,False,0.0561086678504944,0.0561086678504944
p225__p225_243_mic1,p225,,1,0.995864987373352,,prototype,train,0.86,1,p231,allow,False,0.13586498737335206,0.13586498737335206
p225__p225_244_mic1,p225,,1,0.9967706203460693,,prototype,train,0.86,1,p231,allow,False,0.13677062034606935,0.13677062034606935
p225__p225_248_mic1,p225,,1,0.9989871978759766,,prototype,train,0.86,1,p231,allow,False,0.13898719787597658,0.13898719787597658
p225__p225_253_mic1,p225,,1,0.9632184505462646,,prototype,train,0.86,1,p228,allow,False,0.10321845054626466,0.10321845054626466
p225__p225_254_mic1,p225,,1,0.996926486492157,,prototype,train,0.86,1,p231,allow,False,0.136926486492157,0.136926486492157
p225__p225_257_mic1,p225,,1,0.9978928565979004,,prototype,train,0.86,1,p231,allow,False,0.1378928565979004,0.1378928565979004
p225__p225_258_mic1,p225,,1,0.996066689491272,,prototype,train,0.86,1,p228,allow,False,0.13606668949127199,0.13606668949127199
p225__p225_264_mic2,p225,,1,0.9909075498580933,,prototype,train,0.86,1,p232,allow,False,0.13090754985809328,0.13090754985809328
p225__p225_265_mic1,p225,,1,0.9987607002258301,,prototype,train,0.86,1,p231,allow,False,0.1387607002258301,0.1387607002258301
p225__p225_275_mic1,p225,,1,0.9981899261474609,,prototype,train,0.86,1,p228,allow,False,0.13818992614746095,0.13818992614746095
p225__p225_279_mic1,p225,,1,0.9977326393127441,,prototype,train,0.86,1,p227,allow,False,0.13773263931274415,0.13773263931274415
p225__p225_280_mic1,p225,,1,0.976589560508728,,prototype,train,0.86,1,p228,allow,False,0.11658956050872804,0.11658956050872804
p225__p225_285_mic1,p225,,1,0.9991688132286072,,prototype,train,0.86,1,p231,allow,False,0.1391688132286072,0.1391688132286072
p225__p225_286_mic1,p225,,1,0.996914267539978,,prototype,train,0.86,1,p231,allow,False,0.13691426753997804,0.13691426753997804
p225__p225_287_mic1,p225,,1,0.9912570118904114,,prototype,train,0.86,1,p231,allow,False,0.1312570118904114,0.1312570118904114
p225__p225_293_mic1,p225,,1,0.9394906163215637,,prototype,train,0.86,1,p225,allow,False,0.07949061632156373,0.07949061632156373
p225__p225_294_mic1,p225,,1,0.9849808216094971,,prototype,train,0.86,1,p228,allow,False,0.12498082160949708,0.12498082160949708
p225__p225_297_mic1,p225,,1,0.99037766456604,,prototype,train,0.86,1,p228,allow,False,0.13037766456604005,0.13037766456604005
p225__p225_298_mic1,p225,,1,0.9968428611755371,,prototype,train,0.86,1,p231,allow,False,0.13684286117553712,0.13684286117553712
p225__p225_300_mic1,p225,,1,0.9991336464881897,,prototype,train,0.86,1,p231,allow,False,0.1391336464881897,0.1391336464881897
p225__p225_301_mic1,p225,,1,0.9947786331176758,,prototype,train,0.86,1,p228,allow,False,0.1347786331176758,0.1347786331176758
p225__p225_302_mic1,p225,,1,0.997916579246521,,prototype,train,0.86,1,p231,allow,False,0.137916579246521,0.137916579246521
