recording_id,speaker,label,class_name,split,audio_path,segment_index,segment_path,sr,segment_seconds,original_seconds,processed_seconds
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035__seg0003.wav,16000,3.0,15.98,15.52
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035__seg0004.wav,16000,3.0,15.98,15.52
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035__seg0005.wav,16000,3.0,15.98,15.52
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0000.wav,16000,3.0,15.755,15.2
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0001.wav,16000,3.0,15.755,15.2
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0002.wav,16000,3.0,15.755,15.2
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0003.wav,16000,3.0,15.755,15.2
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0004.wav,16000,3.0,15.755,15.2
sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,0,not_allow,train,VOiCES_devkit\source-16k\sp1970\Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp1970\sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005__seg0005.wav,16000,3.0,15.755,15.2
sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010,sp2035,0,not_allow,train,VOiCES_devkit\source-16k\sp2035\Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2035\sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010__seg0000.wav,16000,3.0,9.585,8.544
sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010,sp2035,0,not_allow,train,VOiCES_devkit\source-16k\sp2035\Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2035\sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010__seg0001.wav,16000,3.0,9.585,8.544
sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010,sp2035,0,not_allow,train,VOiCES_devkit\source-16k\sp2035\Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2035\sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010__seg0002.wav,16000,3.0,9.585,8.544
sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002,sp2035,0,not_allow,train,VOiCES_devkit\source-16k\sp2035\Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2035\sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002__seg0000.wav,16000,3.0,6.995,5.888
sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002,sp2035,0,not_allow,train,VOiCES_devkit\source-16k\sp2035\Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2035\sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002__seg0001.wav,16000,3.0,6.995,5.888
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0000.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0001.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0002.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0003.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0004.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011__seg0005.wav,16000,3.0,15.8950625,15.264
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0000.wav,16000,3.0,15.62,15.136
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0001.wav,16000,3.0,15.62,15.136
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0002.wav,16000,3.0,15.62,15.136
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0003.wav,16000,3.0,15.62,15.136
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0004.wav,16000,3.0,15.62,15.136
sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,0,not_allow,train,VOiCES_devkit\source-16k\sp2060\Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2060\sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019__seg0005.wav,16000,3.0,15.62,15.136
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031__seg0000.wav,16000,3.0,13.85,13.498
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031__seg0001.wav,16000,3.0,13.85,13.498
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031__seg0002.wav,16000,3.0,13.85,13.498
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031__seg0003.wav,16000,3.0,13.85,13.498
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031__seg0004.wav,16000,3.0,13.85,13.498
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0000.wav,16000,3.0,16.09,15.072
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0001.wav,16000,3.0,16.09,15.072
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0002.wav,16000,3.0,16.09,15.072
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0003.wav,16000,3.0,16.09,15.072
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0004.wav,16000,3.0,16.09,15.072
sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,0,not_allow,train,VOiCES_devkit\source-16k\sp2093\Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2093\sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036__seg0005.wav,16000,3.0,16.09,15.072
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005__seg0000.wav,16000,3.0,8.6,8.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005__seg0001.wav,16000,3.0,8.6,8.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005__seg0002.wav,16000,3.0,8.6,8.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0000.wav,16000,3.0,16.57,16.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0001.wav,16000,3.0,16.57,16.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0002.wav,16000,3.0,16.57,16.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0003.wav,16000,3.0,16.57,16.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0004.wav,16000,3.0,16.57,16.192
sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,0,not_allow,train,VOiCES_devkit\source-16k\sp2149\Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2149\sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016__seg0005.wav,16000,3.0,16.57,16.192
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029__seg0000.wav,16000,3.0,15.795,14.656
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029__seg0001.wav,16000,3.0,15.795,14.656
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029__seg0002.wav,16000,3.0,15.795,14.656
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029__seg0003.wav,16000,3.0,15.795,14.656
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029__seg0004.wav,16000,3.0,15.795,14.656
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0000.wav,16000,3.0,16.79,16.288
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0001.wav,16000,3.0,16.79,16.288
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0002.wav,16000,3.0,16.79,16.288
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0003.wav,16000,3.0,16.79,16.288
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0004.wav,16000,3.0,16.79,16.288
sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,0,not_allow,train,VOiCES_devkit\source-16k\sp2156\Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2156\sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005__seg0005.wav,16000,3.0,16.79,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0000.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0001.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0002.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0003.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0004.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033__seg0005.wav,16000,3.0,17.115,16.288
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016__seg0000.wav,16000,3.0,16.245,15.264
sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016,sp2182,0,not_allow,train,VOiCES_devkit\source-16k\sp2182\Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp2182\sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016__seg0001.wav,16000,3.0,16.245,15.264
