recording_id,speaker,label,class_name,split,audio_path
p229__p229_002_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_002_mic1.wav
p229__p229_003_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_003_mic1.wav
p229__p229_004_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_004_mic1.wav
p229__p229_005_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_005_mic1.wav
p229__p229_006_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_006_mic1.wav
p229__p229_007_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_007_mic1.wav
p229__p229_008_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_008_mic1.wav
p229__p229_009_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_009_mic1.wav
p229__p229_010_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_010_mic1.wav
p229__p229_011_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_011_mic1.wav
p229__p229_012_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_012_mic1.wav
p229__p229_013_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_013_mic1.wav
p229__p229_014_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_014_mic1.wav
p229__p229_015_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_015_mic1.wav
p229__p229_016_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_016_mic1.wav
p229__p229_017_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_017_mic1.wav
p229__p229_018_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_018_mic1.wav
p229__p229_019_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_019_mic1.wav
p229__p229_020_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_020_mic1.wav
p229__p229_021_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_021_mic1.wav
p229__p229_022_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_022_mic1.wav
p229__p229_023_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_023_mic1.wav
p229__p229_024_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_024_mic1.wav
p229__p229_025_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_025_mic1.wav
p229__p229_026_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_026_mic1.wav
p229__p229_027_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_027_mic1.wav
p229__p229_028_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_028_mic1.wav
p229__p229_029_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_029_mic1.wav
p229__p229_030_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_030_mic1.wav
p229__p229_031_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_031_mic1.wav
p229__p229_032_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_032_mic1.wav
p229__p229_033_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_033_mic1.wav
p229__p229_034_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_034_mic1.wav
p229__p229_035_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_035_mic1.wav
p229__p229_036_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_036_mic1.wav
p229__p229_037_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_037_mic1.wav
p229__p229_038_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_038_mic1.wav
p229__p229_039_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_039_mic1.wav
p229__p229_040_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_040_mic1.wav
p229__p229_041_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_041_mic1.wav
p229__p229_042_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_042_mic1.wav
p229__p229_043_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_043_mic1.wav
p229__p229_044_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_044_mic1.wav
p230__p230_001_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_001_mic1.wav
p230__p230_002_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_002_mic1.wav
p230__p230_003_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_003_mic1.wav
p230__p230_005_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_005_mic1.wav
p230__p230_006_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_006_mic1.wav
p230__p230_007_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_007_mic1.wav
p230__p230_008_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_008_mic1.wav
p230__p230_009_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_009_mic1.wav
p230__p230_010_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_010_mic1.wav
p230__p230_012_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_012_mic1.wav
p230__p230_013_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_013_mic1.wav
p230__p230_014_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_014_mic1.wav
p230__p230_016_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_016_mic1.wav
p230__p230_017_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_017_mic1.wav
p230__p230_018_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_018_mic1.wav
p230__p230_019_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_019_mic1.wav
p230__p230_020_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_020_mic1.wav
p230__p230_021_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_021_mic1.wav
p230__p230_023_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_023_mic1.wav
p230__p230_024_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_024_mic1.wav
p230__p230_025_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_025_mic1.wav
p230__p230_026_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_026_mic1.wav
p230__p230_027_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_027_mic1.wav
p230__p230_028_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_028_mic1.wav
p230__p230_029_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_029_mic1.wav
p230__p230_030_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_030_mic1.wav
p230__p230_031_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_031_mic1.wav
p230__p230_032_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_032_mic1.wav
p230__p230_033_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_033_mic1.wav
p230__p230_034_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_034_mic1.wav
p230__p230_035_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_035_mic1.wav
p230__p230_036_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_036_mic1.wav
p230__p230_037_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_037_mic1.wav
p230__p230_038_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_038_mic1.wav
p230__p230_039_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_039_mic1.wav
p230__p230_040_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_040_mic1.wav
p230__p230_041_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_041_mic1.wav
p230__p230_042_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_042_mic1.wav
p230__p230_043_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_043_mic1.wav
p230__p230_044_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_044_mic1.wav
p230__p230_045_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_045_mic1.wav
p230__p230_046_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_046_mic1.wav
p230__p230_047_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_047_mic1.wav
p230__p230_048_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_048_mic1.wav
p230__p230_049_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_049_mic1.wav
p230__p230_050_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_050_mic1.wav
p230__p230_051_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_051_mic1.wav
p230__p230_052_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_052_mic1.wav
p230__p230_053_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_053_mic1.wav
p230__p230_054_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_054_mic1.wav
p230__p230_055_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_055_mic1.wav
p230__p230_056_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_056_mic1.wav
p230__p230_057_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_057_mic1.wav
p230__p230_058_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_058_mic1.wav
p230__p230_059_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_059_mic1.wav
p230__p230_060_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_060_mic1.wav
p230__p230_061_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_061_mic1.wav
p230__p230_062_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_062_mic1.wav
p230__p230_063_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_063_mic1.wav
p230__p230_064_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_064_mic1.wav
p230__p230_065_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_065_mic1.wav
p230__p230_066_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_066_mic1.wav
p230__p230_068_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_068_mic1.wav
p230__p230_069_mic1,p230,0,not_allow,train,VOiCES_devkit\source-16k\p230\p230_069_mic1.wav
sp0093__Lab41-SRI-VOiCES-src-sp0093-ch123172-sg0024,sp0093,0,not_allow,train,VOiCES_devkit\source-16k\sp0093\Lab41-SRI-VOiCES-src-sp0093-ch123172-sg0024.wav
sp0093__Lab41-SRI-VOiCES-src-sp0093-ch126209-sg0001,sp0093,0,not_allow,train,VOiCES_devkit\source-16k\sp0093\Lab41-SRI-VOiCES-src-sp0093-ch126209-sg0001.wav
sp0112__Lab41-SRI-VOiCES-src-sp0112-ch121727-sg0019,sp0112,0,not_allow,train,VOiCES_devkit\source-16k\sp0112\Lab41-SRI-VOiCES-src-sp0112-ch121727-sg0019.wav
sp0112__Lab41-SRI-VOiCES-src-sp0112-ch123216-sg0017,sp0112,0,not_allow,train,VOiCES_devkit\source-16k\sp0112\Lab41-SRI-VOiCES-src-sp0112-ch123216-sg0017.wav
sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121720-sg0008,sp0115,0,not_allow,train,VOiCES_devkit\source-16k\sp0115\Lab41-SRI-VOiCES-src-sp0115-ch121720-sg0008.wav
sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012,sp0115,0,not_allow,train,VOiCES_devkit\source-16k\sp0115\Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012.wav
sp0118__Lab41-SRI-VOiCES-src-sp0118-ch121721-sg0026,sp0118,0,not_allow,train,VOiCES_devkit\source-16k\sp0118\Lab41-SRI-VOiCES-src-sp0118-ch121721-sg0026.wav
sp0118__Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013,sp0118,0,not_allow,train,VOiCES_devkit\source-16k\sp0118\Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013.wav
sp0122__Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0023,sp0122,0,not_allow,train,VOiCES_devkit\source-16k\sp0122\Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0023.wav
sp0122__Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0025,sp0122,0,not_allow,train,VOiCES_devkit\source-16k\sp0122\Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0025.wav
sp0150__Lab41-SRI-VOiCES-src-sp0150-ch126112-sg0001,sp0150,0,not_allow,train,VOiCES_devkit\source-16k\sp0150\Lab41-SRI-VOiCES-src-sp0150-ch126112-sg0001.wav
sp0150__Lab41-SRI-VOiCES-src-sp0150-ch132655-sg0018,sp0150,0,not_allow,train,VOiCES_devkit\source-16k\sp0150\Lab41-SRI-VOiCES-src-sp0150-ch132655-sg0018.wav
sp0166__Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020,sp0166,0,not_allow,train,VOiCES_devkit\source-16k\sp0166\Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020.wav
sp0166__Lab41-SRI-VOiCES-src-sp0166-ch126302-sg0013,sp0166,0,not_allow,train,VOiCES_devkit\source-16k\sp0166\Lab41-SRI-VOiCES-src-sp0166-ch126302-sg0013.wav
sp0174__Lab41-SRI-VOiCES-src-sp0174-ch050561-sg0015,sp0174,0,not_allow,train,VOiCES_devkit\source-16k\sp0174\Lab41-SRI-VOiCES-src-sp0174-ch050561-sg0015.wav
sp0174__Lab41-SRI-VOiCES-src-sp0174-ch168635-sg0003,sp0174,0,not_allow,train,VOiCES_devkit\source-16k\sp0174\Lab41-SRI-VOiCES-src-sp0174-ch168635-sg0003.wav
sp0175__Lab41-SRI-VOiCES-src-sp0175-ch127696-sg0007,sp0175,0,not_allow,train,VOiCES_devkit\source-16k\sp0175\Lab41-SRI-VOiCES-src-sp0175-ch127696-sg0007.wav
sp0175__Lab41-SRI-VOiCES-src-sp0175-ch129587-sg0019,sp0175,0,not_allow,train,VOiCES_devkit\source-16k\sp0175\Lab41-SRI-VOiCES-src-sp0175-ch129587-sg0019.wav
sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0017,sp0176,0,not_allow,train,VOiCES_devkit\source-16k\sp0176\Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0017.wav
sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0019,sp0176,0,not_allow,train,VOiCES_devkit\source-16k\sp0176\Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0019.wav
sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0013,sp0188,0,not_allow,train,VOiCES_devkit\source-16k\sp0188\Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0013.wav
sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0017,sp0188,0,not_allow,train,VOiCES_devkit\source-16k\sp0188\Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0017.wav
sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0007,sp0192,0,not_allow,train,VOiCES_devkit\source-16k\sp0192\Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0007.wav
sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0021,sp0192,0,not_allow,train,VOiCES_devkit\source-16k\sp0192\Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0021.wav
sp0200__Lab41-SRI-VOiCES-src-sp0200-ch124139-sg0016,sp0200,0,not_allow,train,VOiCES_devkit\source-16k\sp0200\Lab41-SRI-VOiCES-src-sp0200-ch124139-sg0016.wav
sp0200__Lab41-SRI-VOiCES-src-sp0200-ch126784-sg0001,sp0200,0,not_allow,train,VOiCES_devkit\source-16k\sp0200\Lab41-SRI-VOiCES-src-sp0200-ch126784-sg0001.wav
sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0005,sp0204,0,not_allow,train,VOiCES_devkit\source-16k\sp0204\Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0005.wav
sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015,sp0204,0,not_allow,train,VOiCES_devkit\source-16k\sp0204\Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015.wav
sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0009,sp0209,0,not_allow,train,VOiCES_devkit\source-16k\sp0209\Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0009.wav
sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0027,sp0209,0,not_allow,train,VOiCES_devkit\source-16k\sp0209\Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0027.wav
sp0224__Lab41-SRI-VOiCES-src-sp0224-ch128660-sg0019,sp0224,0,not_allow,train,VOiCES_devkit\source-16k\sp0224\Lab41-SRI-VOiCES-src-sp0224-ch128660-sg0019.wav
sp0224__Lab41-SRI-VOiCES-src-sp0224-ch129790-sg0006,sp0224,0,not_allow,train,VOiCES_devkit\source-16k\sp0224\Lab41-SRI-VOiCES-src-sp0224-ch129790-sg0006.wav
sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122625-sg0002,sp0242,0,not_allow,train,VOiCES_devkit\source-16k\sp0242\Lab41-SRI-VOiCES-src-sp0242-ch122625-sg0002.wav
sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122626-sg0031,sp0242,0,not_allow,train,VOiCES_devkit\source-16k\sp0242\Lab41-SRI-VOiCES-src-sp0242-ch122626-sg0031.wav
sp0250__Lab41-SRI-VOiCES-src-sp0250-ch140277-sg0008,sp0250,0,not_allow,train,VOiCES_devkit\source-16k\sp0250\Lab41-SRI-VOiCES-src-sp0250-ch140277-sg0008.wav
sp0250__Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016,sp0250,0,not_allow,train,VOiCES_devkit\source-16k\sp0250\Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016.wav
sp0251__Lab41-SRI-VOiCES-src-sp0251-ch118436-sg0016,sp0251,0,not_allow,train,VOiCES_devkit\source-16k\sp0251\Lab41-SRI-VOiCES-src-sp0251-ch118436-sg0016.wav
sp0251__Lab41-SRI-VOiCES-src-sp0251-ch136532-sg0004,sp0251,0,not_allow,train,VOiCES_devkit\source-16k\sp0251\Lab41-SRI-VOiCES-src-sp0251-ch136532-sg0004.wav
sp0254__Lab41-SRI-VOiCES-src-sp0254-ch012312-sg0020,sp0254,0,not_allow,train,VOiCES_devkit\source-16k\sp0254\Lab41-SRI-VOiCES-src-sp0254-ch012312-sg0020.wav
sp0254__Lab41-SRI-VOiCES-src-sp0254-ch127705-sg0038,sp0254,0,not_allow,train,VOiCES_devkit\source-16k\sp0254\Lab41-SRI-VOiCES-src-sp0254-ch127705-sg0038.wav
sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023,sp0303,0,not_allow,train,VOiCES_devkit\source-16k\sp0303\Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023.wav
sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123507-sg0017,sp0303,0,not_allow,train,VOiCES_devkit\source-16k\sp0303\Lab41-SRI-VOiCES-src-sp0303-ch123507-sg0017.wav
sp0373__Lab41-SRI-VOiCES-src-sp0373-ch130975-sg0023,sp0373,0,not_allow,train,VOiCES_devkit\source-16k\sp0373\Lab41-SRI-VOiCES-src-sp0373-ch130975-sg0023.wav
sp0373__Lab41-SRI-VOiCES-src-sp0373-ch130977-sg0028,sp0373,0,not_allow,train,VOiCES_devkit\source-16k\sp0373\Lab41-SRI-VOiCES-src-sp0373-ch130977-sg0028.wav
sp0479__Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007,sp0479,0,not_allow,train,VOiCES_devkit\source-16k\sp0479\Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007.wav
sp0479__Lab41-SRI-VOiCES-src-sp0479-ch134717-sg0050,sp0479,0,not_allow,train,VOiCES_devkit\source-16k\sp0479\Lab41-SRI-VOiCES-src-sp0479-ch134717-sg0050.wav
sp0480__Lab41-SRI-VOiCES-src-sp0480-ch126336-sg0000,sp0480,0,not_allow,train,VOiCES_devkit\source-16k\sp0480\Lab41-SRI-VOiCES-src-sp0480-ch126336-sg0000.wav
sp0480__Lab41-SRI-VOiCES-src-sp0480-ch127525-sg0029,sp0480,0,not_allow,train,VOiCES_devkit\source-16k\sp0480\Lab41-SRI-VOiCES-src-sp0480-ch127525-sg0029.wav
sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0009,sp0492,0,not_allow,train,VOiCES_devkit\source-16k\sp0492\Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0009.wav
sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010,sp0492,0,not_allow,train,VOiCES_devkit\source-16k\sp0492\Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010.wav
sp0636__Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006,sp0636,0,not_allow,train,VOiCES_devkit\source-16k\sp0636\Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006.wav
sp0636__Lab41-SRI-VOiCES-src-sp0636-ch128331-sg0015,sp0636,0,not_allow,train,VOiCES_devkit\source-16k\sp0636\Lab41-SRI-VOiCES-src-sp0636-ch128331-sg0015.wav
sp0637__Lab41-SRI-VOiCES-src-sp0637-ch127579-sg0002,sp0637,0,not_allow,train,VOiCES_devkit\source-16k\sp0637\Lab41-SRI-VOiCES-src-sp0637-ch127579-sg0002.wav
sp0637__Lab41-SRI-VOiCES-src-sp0637-ch127597-sg0017,sp0637,0,not_allow,train,VOiCES_devkit\source-16k\sp0637\Lab41-SRI-VOiCES-src-sp0637-ch127597-sg0017.wav
sp0652__Lab41-SRI-VOiCES-src-sp0652-ch129742-sg0003,sp0652,0,not_allow,train,VOiCES_devkit\source-16k\sp0652\Lab41-SRI-VOiCES-src-sp0652-ch129742-sg0003.wav
sp0652__Lab41-SRI-VOiCES-src-sp0652-ch130726-sg0022,sp0652,0,not_allow,train,VOiCES_devkit\source-16k\sp0652\Lab41-SRI-VOiCES-src-sp0652-ch130726-sg0022.wav
sp0667__Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0020,sp0667,0,not_allow,train,VOiCES_devkit\source-16k\sp0667\Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0020.wav
sp0667__Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0034,sp0667,0,not_allow,train,VOiCES_devkit\source-16k\sp0667\Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0034.wav
sp0688__Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034,sp0688,0,not_allow,train,VOiCES_devkit\source-16k\sp0688\Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034.wav
sp0688__Lab41-SRI-VOiCES-src-sp0688-ch046588-sg0028,sp0688,0,not_allow,train,VOiCES_devkit\source-16k\sp0688\Lab41-SRI-VOiCES-src-sp0688-ch046588-sg0028.wav
sp0699__Lab41-SRI-VOiCES-src-sp0699-ch132864-sg0036,sp0699,0,not_allow,train,VOiCES_devkit\source-16k\sp0699\Lab41-SRI-VOiCES-src-sp0699-ch132864-sg0036.wav
sp0699__Lab41-SRI-VOiCES-src-sp0699-ch132882-sg0030,sp0699,0,not_allow,train,VOiCES_devkit\source-16k\sp0699\Lab41-SRI-VOiCES-src-sp0699-ch132882-sg0030.wav
sp0882__Lab41-SRI-VOiCES-src-sp0882-ch123266-sg0040,sp0882,0,not_allow,train,VOiCES_devkit\source-16k\sp0882\Lab41-SRI-VOiCES-src-sp0882-ch123266-sg0040.wav
sp0882__Lab41-SRI-VOiCES-src-sp0882-ch123268-sg0033,sp0882,0,not_allow,train,VOiCES_devkit\source-16k\sp0882\Lab41-SRI-VOiCES-src-sp0882-ch123268-sg0033.wav
sp0887__Lab41-SRI-VOiCES-src-sp0887-ch123289-sg0020,sp0887,0,not_allow,train,VOiCES_devkit\source-16k\sp0887\Lab41-SRI-VOiCES-src-sp0887-ch123289-sg0020.wav
sp0887__Lab41-SRI-VOiCES-src-sp0887-ch123290-sg0001,sp0887,0,not_allow,train,VOiCES_devkit\source-16k\sp0887\Lab41-SRI-VOiCES-src-sp0887-ch123290-sg0001.wav
sp0925__Lab41-SRI-VOiCES-src-sp0925-ch008140-sg0000,sp0925,0,not_allow,train,VOiCES_devkit\source-16k\sp0925\Lab41-SRI-VOiCES-src-sp0925-ch008140-sg0000.wav
sp0925__Lab41-SRI-VOiCES-src-sp0925-ch008141-sg0001,sp0925,0,not_allow,train,VOiCES_devkit\source-16k\sp0925\Lab41-SRI-VOiCES-src-sp0925-ch008141-sg0001.wav
sp0948__Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0002,sp0948,0,not_allow,train,VOiCES_devkit\source-16k\sp0948\Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0002.wav
sp0948__Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0034,sp0948,0,not_allow,train,VOiCES_devkit\source-16k\sp0948\Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0034.wav
sp1025__Lab41-SRI-VOiCES-src-sp1025-ch092814-sg0002,sp1025,0,not_allow,train,VOiCES_devkit\source-16k\sp1025\Lab41-SRI-VOiCES-src-sp1025-ch092814-sg0002.wav
sp1025__Lab41-SRI-VOiCES-src-sp1025-ch092814-sg0024,sp1025,0,not_allow,train,VOiCES_devkit\source-16k\sp1025\Lab41-SRI-VOiCES-src-sp1025-ch092814-sg0024.wav
sp1050__Lab41-SRI-VOiCES-src-sp1050-ch134120-sg0040,sp1050,0,not_allow,train,VOiCES_devkit\source-16k\sp1050\Lab41-SRI-VOiCES-src-sp1050-ch134120-sg0040.wav
sp1050__Lab41-SRI-VOiCES-src-sp1050-ch134121-sg0013,sp1050,0,not_allow,train,VOiCES_devkit\source-16k\sp1050\Lab41-SRI-VOiCES-src-sp1050-ch134121-sg0013.wav
sp1052__Lab41-SRI-VOiCES-src-sp1052-ch139307-sg0006,sp1052,0,not_allow,train,VOiCES_devkit\source-16k\sp1052\Lab41-SRI-VOiCES-src-sp1052-ch139307-sg0006.wav
sp1052__Lab41-SRI-VOiCES-src-sp1052-ch139308-sg0045,sp1052,0,not_allow,train,VOiCES_devkit\source-16k\sp1052\Lab41-SRI-VOiCES-src-sp1052-ch139308-sg0045.wav
sp1066__Lab41-SRI-VOiCES-src-sp1066-ch005330-sg0005,sp1066,0,not_allow,train,VOiCES_devkit\source-16k\sp1066\Lab41-SRI-VOiCES-src-sp1066-ch005330-sg0005.wav
